item	label	code	codeLabel
http://www.wikidata.org/entity/Q18288152	Μητροπολιτική Πόλη της Γένοβας	IT-GE	el
http://www.wikidata.org/entity/Q18288152	Metropolitan City of Genoa	IT-GE	en
http://www.wikidata.org/entity/Q18288152	ciudad metropolitana de Génova	IT-GE	es
http://www.wikidata.org/entity/Q18288152	Città metropolitana di Genova	IT-GE	et
http://www.wikidata.org/entity/Q18288152	Genovan metropolikaupunki	IT-GE	fi
http://www.wikidata.org/entity/Q18288152	ville métropolitaine de Gênes	IT-GE	fr
http://www.wikidata.org/entity/Q18288152	Ceannchathair Genova	IT-GE	ga
http://www.wikidata.org/entity/Q18288152	Cidade metropolitana de Xénova	IT-GE	gl
http://www.wikidata.org/entity/Q18288152	જિનોવાનું મેટ્રોપોલિટન શહેર	IT-GE	gu
http://www.wikidata.org/entity/Q18288152	जेनोआ मेट्रोपॉलिटन सिटी	IT-GE	hi
http://www.wikidata.org/entity/Q18288152	Ջենովա	IT-GE	hy
http://www.wikidata.org/entity/Q18288152	Metropolitan City of Genoa	IT-GE	id
http://www.wikidata.org/entity/Q18288152	città metropolitana di Genova	IT-GE	it
http://www.wikidata.org/entity/Q18288152	ジェノヴァ	IT-GE	ja
http://www.wikidata.org/entity/Q18288152	ಜಿನೋವಾ ಮೆಟ್ರೋಪಾಲಿಟನ್ ನಗರ	IT-GE	kn
http://www.wikidata.org/entity/Q18288152	제노바광역시	IT-GE	ko
http://www.wikidata.org/entity/Q18288152	Genuja	IT-GE	lt
http://www.wikidata.org/entity/Q18288152	Dženova	IT-GE	lv
http://www.wikidata.org/entity/Q18288152	जेनोवा चे महानगरीय शहर	IT-GE	mr
http://www.wikidata.org/entity/Q18288152	Metropolitan City of Genoa	IT-GE	ms
http://www.wikidata.org/entity/Q18288152	Genua	IT-GE	nl
http://www.wikidata.org/entity/Q18288152	Prowincja Miejska Genoa	IT-GE	pl
http://www.wikidata.org/entity/Q18288152	Cidade Metropolitana de Génova	IT-GE	pt
http://www.wikidata.org/entity/Q18288152	метропольный город Генуя	IT-GE	ru
http://www.wikidata.org/entity/Q18288152	ජිනෝආ හි මෙට්රොපොලිටන් නගරය	IT-GE	si
http://www.wikidata.org/entity/Q18288152	Janov	IT-GE	sk
http://www.wikidata.org/entity/Q18288152	Metropolitansko mesto Genova	IT-GE	sl
http://www.wikidata.org/entity/Q18288152	Genoa kommun	IT-GE	sv
http://www.wikidata.org/entity/Q18288152	மெட்ரோபொலிட்டன் நகரம் ஜெனோவா	IT-GE	ta
http://www.wikidata.org/entity/Q18288152	మెట్రోపాలిటన్ సిటీ ఆఫ్ జెనోవా	IT-GE	te
http://www.wikidata.org/entity/Q18288152	เจนัว	IT-GE	th
http://www.wikidata.org/entity/Q18288152	Metropolitan City	IT-GE	tr
http://www.wikidata.org/entity/Q18288152	Генуя	IT-GE	uk
http://www.wikidata.org/entity/Q18288152	میٹروپولیٹن شہر جینوا	IT-GE	ur
http://www.wikidata.org/entity/Q18288152	Thành phố Đô thị của Genoa	IT-GE	vi
http://www.wikidata.org/entity/Q18288152	熱那亞廣域市	IT-GE	zh
http://www.wikidata.org/entity/Q16184	مقاطعة غُرِتسِيَة	IT-GO	ar
http://www.wikidata.org/entity/Q16184	Qoritsiya əyaləti	IT-GO	az
http://www.wikidata.org/entity/Q16184	правінцыя Гарыцыя	IT-GO	be
http://www.wikidata.org/entity/Q16184	Гориция	IT-GO	bg
http://www.wikidata.org/entity/Q16184	Província de Gorizia	IT-GO	ca
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	ceb
http://www.wikidata.org/entity/Q16184	Provincie Gorizia	IT-GO	cs
http://www.wikidata.org/entity/Q16184	Talaith Gorizia	IT-GO	cy
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	da
http://www.wikidata.org/entity/Q16184	Provinz Gorizia	IT-GO	de
http://www.wikidata.org/entity/Q16184	Επαρχία της Γκορίτσια	IT-GO	el
http://www.wikidata.org/entity/Q16184	Province of Gorizia	IT-GO	en
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	es
http://www.wikidata.org/entity/Q16184	Gorizia provints	IT-GO	et
http://www.wikidata.org/entity/Q16184	Goriziako probintzia	IT-GO	eu
http://www.wikidata.org/entity/Q16184	استان گوریتزیا	IT-GO	fa
http://www.wikidata.org/entity/Q16184	Gorizian maakunta	IT-GO	fi
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	fr
http://www.wikidata.org/entity/Q16184	Cúige Gorizia	IT-GO	ga
http://www.wikidata.org/entity/Q16184	Provincia de Gorizia	IT-GO	gl
http://www.wikidata.org/entity/Q16184	גוריציה	IT-GO	he
http://www.wikidata.org/entity/Q16184	Gorica	IT-GO	hr
http://www.wikidata.org/entity/Q16184	Gorizia megye	IT-GO	hu
http://www.wikidata.org/entity/Q16184	Գորիցիա (գավառ)	IT-GO	hy
http://www.wikidata.org/entity/Q16184	Provinsi Gorizia	IT-GO	id
http://www.wikidata.org/entity/Q16184	provincia di Gorizia	IT-GO	it
http://www.wikidata.org/entity/Q16184	ゴリツィア県	IT-GO	ja
http://www.wikidata.org/entity/Q16184	Provinsi Gorizia	IT-GO	jv
http://www.wikidata.org/entity/Q16184	გორიციის პროვინცია	IT-GO	ka
http://www.wikidata.org/entity/Q16184	고리치아도	IT-GO	ko
http://www.wikidata.org/entity/Q16184	Goricijos provincija	IT-GO	lt
http://www.wikidata.org/entity/Q16184	Gorīcijas province	IT-GO	lv
http://www.wikidata.org/entity/Q16184	Горица	IT-GO	mk
http://www.wikidata.org/entity/Q16184	Wilayah Gorizia	IT-GO	ms
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	nl
http://www.wikidata.org/entity/Q16184	Prowincja Gorycja	IT-GO	pl
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	pt
http://www.wikidata.org/entity/Q16184	Provincia Gorizia	IT-GO	ro
http://www.wikidata.org/entity/Q16184	Гориция	IT-GO	ru
http://www.wikidata.org/entity/Q16184	Pokrajina Gorica	IT-GO	sl
http://www.wikidata.org/entity/Q16184	Provinca e Goricias	IT-GO	sq
http://www.wikidata.org/entity/Q16184	Горица	IT-GO	sr
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	sv
http://www.wikidata.org/entity/Q16184	จังหวัดโกริตเซีย	IT-GO	th
http://www.wikidata.org/entity/Q16184	Gorizia ili	IT-GO	tr
http://www.wikidata.org/entity/Q16184	Провінція Гориція	IT-GO	uk
http://www.wikidata.org/entity/Q16184	صوبہ گوریتسیا	IT-GO	ur
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	uz
http://www.wikidata.org/entity/Q16184	Gorizia	IT-GO	vi
http://www.wikidata.org/entity/Q16184	戈里齊亞省	IT-GO	zh
http://www.wikidata.org/entity/Q16185	مقاطعة غروسيتو	IT-GR	ar
http://www.wikidata.org/entity/Q16185	Qrosseto əyaləti	IT-GR	az
http://www.wikidata.org/entity/Q16185	правінцыя Грасета	IT-GR	be
http://www.wikidata.org/entity/Q16185	Гросето	IT-GR	bg
http://www.wikidata.org/entity/Q16185	província de Grosseto	IT-GR	ca
http://www.wikidata.org/entity/Q16185	Provincia di Grosseto	IT-GR	ceb
http://www.wikidata.org/entity/Q16185	Provincie Grosseto	IT-GR	cs
http://www.wikidata.org/entity/Q16185	Talaith Grosseto	IT-GR	cy
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	da
http://www.wikidata.org/entity/Q16185	Provinz Grosseto	IT-GR	de
http://www.wikidata.org/entity/Q16185	Επαρχία του Γκροσσέτο	IT-GR	el
http://www.wikidata.org/entity/Q16185	Province of Grosseto	IT-GR	en
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	es
http://www.wikidata.org/entity/Q16185	Grosseto provints	IT-GR	et
http://www.wikidata.org/entity/Q16185	Grossetoko probintzia	IT-GR	eu
http://www.wikidata.org/entity/Q16185	استان گروستو	IT-GR	fa
http://www.wikidata.org/entity/Q16185	Grosseton maakunta	IT-GR	fi
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	fr
http://www.wikidata.org/entity/Q16185	Cúige Grosseto	IT-GR	ga
http://www.wikidata.org/entity/Q16185	Provincia de Grosseto	IT-GR	gl
http://www.wikidata.org/entity/Q16185	גרוסטו	IT-GR	he
http://www.wikidata.org/entity/Q16185	Grosseto (pokrajina)	IT-GR	hr
http://www.wikidata.org/entity/Q16185	Grosseto megye	IT-GR	hu
http://www.wikidata.org/entity/Q16185	Գրոսետո	IT-GR	hy
http://www.wikidata.org/entity/Q16185	Provinsi Grosseto	IT-GR	id
http://www.wikidata.org/entity/Q16185	provincia di Grosseto	IT-GR	it
http://www.wikidata.org/entity/Q16185	グロッセート県	IT-GR	ja
http://www.wikidata.org/entity/Q16185	Provinsi Grosseto	IT-GR	jv
http://www.wikidata.org/entity/Q16185	გროსეტოს პროვინცია	IT-GR	ka
http://www.wikidata.org/entity/Q16185	그로세토도	IT-GR	ko
http://www.wikidata.org/entity/Q16185	Groseto provincija	IT-GR	lt
http://www.wikidata.org/entity/Q16185	Groseto province	IT-GR	lv
http://www.wikidata.org/entity/Q16185	Wilayah Grosseto	IT-GR	ms
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	nl
http://www.wikidata.org/entity/Q16185	Prowincja Grosseto	IT-GR	pl
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	pt
http://www.wikidata.org/entity/Q16185	Provincia Grosseto	IT-GR	ro
http://www.wikidata.org/entity/Q16185	Гроссето	IT-GR	ru
http://www.wikidata.org/entity/Q16185	Grosseto (provincia)	IT-GR	sk
http://www.wikidata.org/entity/Q16185	Pokrajina Grosseto	IT-GR	sl
http://www.wikidata.org/entity/Q16185	Гросето	IT-GR	sr
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	sv
http://www.wikidata.org/entity/Q16185	จังหวัดกรอสเซตโต	IT-GR	th
http://www.wikidata.org/entity/Q16185	Grosseto ili	IT-GR	tr
http://www.wikidata.org/entity/Q16185	Провінція Гроссето	IT-GR	uk
http://www.wikidata.org/entity/Q16185	صوبہ گروسیتو	IT-GR	ur
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	uz
http://www.wikidata.org/entity/Q16185	Grosseto	IT-GR	vi
http://www.wikidata.org/entity/Q16185	格羅塞托省	IT-GR	zh
http://www.wikidata.org/entity/Q16186	مقاطعة إمبرية	IT-IM	ar
http://www.wikidata.org/entity/Q16186	İmperiya əyaləti	IT-IM	az
http://www.wikidata.org/entity/Q16186	правінцыя Імперыя	IT-IM	be
http://www.wikidata.org/entity/Q16186	Империя	IT-IM	bg
http://www.wikidata.org/entity/Q16186	ইমপেরিয়া প্রদেশ	IT-IM	bn
http://www.wikidata.org/entity/Q16186	Província d'Imperia	IT-IM	ca
http://www.wikidata.org/entity/Q16186	Provincia di Imperia	IT-IM	ceb
http://www.wikidata.org/entity/Q16186	Provincie Imperia	IT-IM	cs
http://www.wikidata.org/entity/Q16186	Talaith Imperia	IT-IM	cy
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	da
http://www.wikidata.org/entity/Q16186	Provinz Imperia	IT-IM	de
http://www.wikidata.org/entity/Q16186	Επαρχία της Ιμπέρια	IT-IM	el
http://www.wikidata.org/entity/Q16186	Province of Imperia	IT-IM	en
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	es
http://www.wikidata.org/entity/Q16186	Imperia provints	IT-IM	et
http://www.wikidata.org/entity/Q16186	Imperiako probintzia	IT-IM	eu
http://www.wikidata.org/entity/Q16186	استان ایمپریا	IT-IM	fa
http://www.wikidata.org/entity/Q16186	Imperian maakunta	IT-IM	fi
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	fr
http://www.wikidata.org/entity/Q16186	Cúige Imperia	IT-IM	ga
http://www.wikidata.org/entity/Q16186	Provincia de Imperia	IT-IM	gl
http://www.wikidata.org/entity/Q16186	ઇમ્પેરીયા પ્રાંત	IT-IM	gu
http://www.wikidata.org/entity/Q16186	אימפריה	IT-IM	he
http://www.wikidata.org/entity/Q16186	इम्पीरियाई प्रांत	IT-IM	hi
http://www.wikidata.org/entity/Q16186	Imperia megye	IT-IM	hu
http://www.wikidata.org/entity/Q16186	Իմպերիա	IT-IM	hy
http://www.wikidata.org/entity/Q16186	Provinsi Imperia	IT-IM	id
http://www.wikidata.org/entity/Q16186	provincia di Imperia	IT-IM	it
http://www.wikidata.org/entity/Q16186	インペリア県	IT-IM	ja
http://www.wikidata.org/entity/Q16186	Provinsi Imperia	IT-IM	jv
http://www.wikidata.org/entity/Q16186	იმპერიის პროვინცია	IT-IM	ka
http://www.wikidata.org/entity/Q16186	ಇಂಪೀರಿಯಾ ಪ್ರಾಂತ್ಯ	IT-IM	kn
http://www.wikidata.org/entity/Q16186	임페리아도	IT-IM	ko
http://www.wikidata.org/entity/Q16186	Imperijos provincija	IT-IM	lt
http://www.wikidata.org/entity/Q16186	Impērijas province	IT-IM	lv
http://www.wikidata.org/entity/Q16186	Империја	IT-IM	mk
http://www.wikidata.org/entity/Q16186	इंपीरीया प्रांत	IT-IM	mr
http://www.wikidata.org/entity/Q16186	Wilayah Imperia	IT-IM	ms
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	nl
http://www.wikidata.org/entity/Q16186	Prowincja Imperia	IT-IM	pl
http://www.wikidata.org/entity/Q16186	Impéria	IT-IM	pt
http://www.wikidata.org/entity/Q16186	Provincia Imperia	IT-IM	ro
http://www.wikidata.org/entity/Q16186	Империя	IT-IM	ru
http://www.wikidata.org/entity/Q16186	ඉම්පේරියා පළාත	IT-IM	si
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	sl
http://www.wikidata.org/entity/Q16186	Provinca e Imperias	IT-IM	sq
http://www.wikidata.org/entity/Q16186	Империја	IT-IM	sr
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	sv
http://www.wikidata.org/entity/Q16186	இம்பேறியா மாகாணம்	IT-IM	ta
http://www.wikidata.org/entity/Q16186	ఇంపీరియా ప్రావిన్స్	IT-IM	te
http://www.wikidata.org/entity/Q16186	จังหวัดอิมเปเรีย	IT-IM	th
http://www.wikidata.org/entity/Q16186	İmperia	IT-IM	tr
http://www.wikidata.org/entity/Q16186	Провінція Імперія	IT-IM	uk
http://www.wikidata.org/entity/Q16186	صوبہ امپیریا	IT-IM	ur
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	uz
http://www.wikidata.org/entity/Q16186	Imperia	IT-IM	vi
http://www.wikidata.org/entity/Q16186	因佩里亞省	IT-IM	zh
http://www.wikidata.org/entity/Q16187	محافظة إزرنية	IT-IS	ar
http://www.wikidata.org/entity/Q16187	İzerniya əyaləti	IT-IS	az
http://www.wikidata.org/entity/Q16187	Изерния	IT-IS	bg
http://www.wikidata.org/entity/Q16187	ইস্টােরনিয়া-এর প্রদেশ	IT-IS	bn
http://www.wikidata.org/entity/Q16187	Província d'Isernia	IT-IS	ca
http://www.wikidata.org/entity/Q16187	Provincia di Isernia	IT-IS	ceb
http://www.wikidata.org/entity/Q16187	Provincie Isernia	IT-IS	cs
http://www.wikidata.org/entity/Q16187	Talaith Isernia	IT-IS	cy
http://www.wikidata.org/entity/Q16187	Province of Isernia	IT-IS	da
http://www.wikidata.org/entity/Q16187	Provinz Isernia	IT-IS	de
http://www.wikidata.org/entity/Q16187	Επαρχία της Ισέρνια	IT-IS	el
http://www.wikidata.org/entity/Q16187	province of Isernia	IT-IS	en
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	es
http://www.wikidata.org/entity/Q16187	Isernia provints	IT-IS	et
http://www.wikidata.org/entity/Q16187	Iserniako probintzia	IT-IS	eu
http://www.wikidata.org/entity/Q16187	استان ایسرنیا	IT-IS	fa
http://www.wikidata.org/entity/Q16187	Isernian maakunta	IT-IS	fi
http://www.wikidata.org/entity/Q16187	province d'Isernia	IT-IS	fr
http://www.wikidata.org/entity/Q16187	Cúige Isernia	IT-IS	ga
http://www.wikidata.org/entity/Q16187	Provincia de Isernia	IT-IS	gl
http://www.wikidata.org/entity/Q16187	ઇસર્નિયા પ્રાંત	IT-IS	gu
http://www.wikidata.org/entity/Q16187	איסרניה	IT-IS	he
http://www.wikidata.org/entity/Q16187	इसर्निया प्रांत	IT-IS	hi
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	hr
http://www.wikidata.org/entity/Q16187	Isernia megye	IT-IS	hu
http://www.wikidata.org/entity/Q16187	Իզերնիա	IT-IS	hy
http://www.wikidata.org/entity/Q16187	Provinsi Isernia	IT-IS	id
http://www.wikidata.org/entity/Q16187	provincia di Isernia	IT-IS	it
http://www.wikidata.org/entity/Q16187	イゼルニア県	IT-IS	ja
http://www.wikidata.org/entity/Q16187	იზერნიის პროვინცია	IT-IS	ka
http://www.wikidata.org/entity/Q16187	ಇಸ್ರೇನಿಯಾ ಪ್ರಾಂತ್ಯ	IT-IS	kn
http://www.wikidata.org/entity/Q16187	이세르니아도	IT-IS	ko
http://www.wikidata.org/entity/Q16187	Izernijos provincija	IT-IS	lt
http://www.wikidata.org/entity/Q16187	Izernijas province	IT-IS	lv
http://www.wikidata.org/entity/Q16187	इस्स्टरिया प्रांत	IT-IS	mr
http://www.wikidata.org/entity/Q16187	Wilayah Isernia	IT-IS	ms
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	nl
http://www.wikidata.org/entity/Q16187	Prowincja Isernia	IT-IS	pl
http://www.wikidata.org/entity/Q16187	Isérnia	IT-IS	pt
http://www.wikidata.org/entity/Q16187	Provincia Isernia	IT-IS	ro
http://www.wikidata.org/entity/Q16187	Изерния	IT-IS	ru
http://www.wikidata.org/entity/Q16187	ඉසර්නියා පළාත	IT-IS	si
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	sl
http://www.wikidata.org/entity/Q16187	Provinca e Izernias	IT-IS	sq
http://www.wikidata.org/entity/Q16187	Изернија	IT-IS	sr
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	sv
http://www.wikidata.org/entity/Q16187	இசேர்நியா மாகாணம்	IT-IS	ta
http://www.wikidata.org/entity/Q16187	ఇసర్నియా ప్రావిన్స్	IT-IS	te
http://www.wikidata.org/entity/Q16187	จังหวัดอีแซร์เนีย	IT-IS	th
http://www.wikidata.org/entity/Q16187	İsernia ili	IT-IS	tr
http://www.wikidata.org/entity/Q16187	Провінція Ізернія	IT-IS	uk
http://www.wikidata.org/entity/Q16187	صوبہ ازیرنیا	IT-IS	ur
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	uz
http://www.wikidata.org/entity/Q16187	Isernia	IT-IS	vi
http://www.wikidata.org/entity/Q16187	伊塞爾尼亞省	IT-IS	zh
http://www.wikidata.org/entity/Q16165	مقاطعة كروتوني	IT-KR	ar
http://www.wikidata.org/entity/Q16165	Krotone əyaləti	IT-KR	az
http://www.wikidata.org/entity/Q16165	правінцыя Кратонэ	IT-KR	be
http://www.wikidata.org/entity/Q16165	Кротоне	IT-KR	bg
http://www.wikidata.org/entity/Q16165	ক্রটোন	IT-KR	bn
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	bs
http://www.wikidata.org/entity/Q16165	Província de Crotona	IT-KR	ca
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	ceb
http://www.wikidata.org/entity/Q16165	Provincie Crotone	IT-KR	cs
http://www.wikidata.org/entity/Q16165	Talaith Crotone	IT-KR	cy
http://www.wikidata.org/entity/Q16165	Province of Crotone	IT-KR	da
http://www.wikidata.org/entity/Q16165	Provinz Crotone	IT-KR	de
http://www.wikidata.org/entity/Q16165	Επαρχία του Κροτόνε	IT-KR	el
http://www.wikidata.org/entity/Q16165	Province of Crotone	IT-KR	en
http://www.wikidata.org/entity/Q16165	Crotona	IT-KR	es
http://www.wikidata.org/entity/Q16165	Crotone provints	IT-KR	et
http://www.wikidata.org/entity/Q16165	Crotonako probintzia	IT-KR	eu
http://www.wikidata.org/entity/Q16165	استان کروتون	IT-KR	fa
http://www.wikidata.org/entity/Q16165	Crotonen maakunta	IT-KR	fi
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	fr
http://www.wikidata.org/entity/Q16165	Cúige Crotone	IT-KR	ga
http://www.wikidata.org/entity/Q16165	Provincia de Crotone	IT-KR	gl
http://www.wikidata.org/entity/Q16165	ક્રોટોન	IT-KR	gu
http://www.wikidata.org/entity/Q16165	קרוטונה	IT-KR	he
http://www.wikidata.org/entity/Q16165	क्रोटोन	IT-KR	hi
http://www.wikidata.org/entity/Q16165	Crotone megye	IT-KR	hu
http://www.wikidata.org/entity/Q16165	Կրոտոնե	IT-KR	hy
http://www.wikidata.org/entity/Q16165	Provinsi Crotone	IT-KR	id
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	is
http://www.wikidata.org/entity/Q16165	provincia di Crotone	IT-KR	it
http://www.wikidata.org/entity/Q16165	クロトーネ県	IT-KR	ja
http://www.wikidata.org/entity/Q16165	Provinsi Crotone	IT-KR	jv
http://www.wikidata.org/entity/Q16165	კროტონეს პროვინცია	IT-KR	ka
http://www.wikidata.org/entity/Q16165	ಕ್ರೊಟೊನೆ	IT-KR	kn
http://www.wikidata.org/entity/Q16165	크로토네도	IT-KR	ko
http://www.wikidata.org/entity/Q16165	Krotonės provincija	IT-KR	lt
http://www.wikidata.org/entity/Q16165	Krotones province	IT-KR	lv
http://www.wikidata.org/entity/Q16165	Кротоне	IT-KR	mn
http://www.wikidata.org/entity/Q16165	क्रोटोनची प्रांत	IT-KR	mr
http://www.wikidata.org/entity/Q16165	Wilayah Crotone	IT-KR	ms
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	nl
http://www.wikidata.org/entity/Q16165	Prowincja Krotona	IT-KR	pl
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	pt
http://www.wikidata.org/entity/Q16165	Provincia Crotone	IT-KR	ro
http://www.wikidata.org/entity/Q16165	Кротоне	IT-KR	ru
http://www.wikidata.org/entity/Q16165	ක්රෝටෝන්	IT-KR	si
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	sl
http://www.wikidata.org/entity/Q16165	Provinca e Krotones	IT-KR	sq
http://www.wikidata.org/entity/Q16165	Кротоне	IT-KR	sr
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	sv
http://www.wikidata.org/entity/Q16165	க்ரோடோன்	IT-KR	ta
http://www.wikidata.org/entity/Q16165	క్రోటన్	IT-KR	te
http://www.wikidata.org/entity/Q16165	โกรโตเน	IT-KR	th
http://www.wikidata.org/entity/Q16165	Kroton	IT-KR	tk
http://www.wikidata.org/entity/Q16165	Crotone ili	IT-KR	tr
http://www.wikidata.org/entity/Q16165	Провінція Кротоне	IT-KR	uk
http://www.wikidata.org/entity/Q16165	صوبہ کروتونے	IT-KR	ur
http://www.wikidata.org/entity/Q16165	Krotone	IT-KR	uz
http://www.wikidata.org/entity/Q16165	Crotone	IT-KR	vi
http://www.wikidata.org/entity/Q16165	克羅托內省	IT-KR	yue
http://www.wikidata.org/entity/Q16165	克羅托內省	IT-KR	zh
http://www.wikidata.org/entity/Q16199	مقاطعة ليكو	IT-LC	ar
http://www.wikidata.org/entity/Q16199	Lekko əyaləti	IT-LC	az
http://www.wikidata.org/entity/Q16199	правінцыя Лека	IT-LC	be
http://www.wikidata.org/entity/Q16199	Леко	IT-LC	bg
http://www.wikidata.org/entity/Q16199	লেক্কো-র প্রদেশ	IT-LC	bn
http://www.wikidata.org/entity/Q16199	Província de Lecco	IT-LC	ca
http://www.wikidata.org/entity/Q16199	Provincia di Lecco	IT-LC	ceb
http://www.wikidata.org/entity/Q16199	Provincie Lecco	IT-LC	cs
http://www.wikidata.org/entity/Q16199	Talaith Lecco	IT-LC	cy
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	da
http://www.wikidata.org/entity/Q16199	Provinz Lecco	IT-LC	de
http://www.wikidata.org/entity/Q16199	Επαρχία του Λέκκο	IT-LC	el
http://www.wikidata.org/entity/Q16199	Province of Lecco	IT-LC	en
http://www.wikidata.org/entity/Q16199	provincia de Lecco	IT-LC	es
http://www.wikidata.org/entity/Q16199	Lecco provints	IT-LC	et
http://www.wikidata.org/entity/Q16199	Leccoko probintzia	IT-LC	eu
http://www.wikidata.org/entity/Q16199	استان لکو	IT-LC	fa
http://www.wikidata.org/entity/Q16199	Leccon maakunta	IT-LC	fi
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	fr
http://www.wikidata.org/entity/Q16199	Cúige Lecco	IT-LC	ga
http://www.wikidata.org/entity/Q16199	Provincia de Lecco	IT-LC	gl
http://www.wikidata.org/entity/Q16199	લેકો પ્રાંત	IT-LC	gu
http://www.wikidata.org/entity/Q16199	לקו	IT-LC	he
http://www.wikidata.org/entity/Q16199	लेको प्रांत	IT-LC	hi
http://www.wikidata.org/entity/Q16199	Pokrajina Lecco	IT-LC	hr
http://www.wikidata.org/entity/Q16199	Lecco megye	IT-LC	hu
http://www.wikidata.org/entity/Q16199	Լեքո	IT-LC	hy
http://www.wikidata.org/entity/Q16199	Provinsi Lecco	IT-LC	id
http://www.wikidata.org/entity/Q16199	provincia di Lecco	IT-LC	it
http://www.wikidata.org/entity/Q16199	レッコ県	IT-LC	ja
http://www.wikidata.org/entity/Q16199	Provinsi Lecco	IT-LC	jv
http://www.wikidata.org/entity/Q16199	ლეკოს პროვინცია	IT-LC	ka
http://www.wikidata.org/entity/Q16199	ಲೆಕೊ ಪ್ರಾಂತ್ಯ	IT-LC	kn
http://www.wikidata.org/entity/Q16199	레코도	IT-LC	ko
http://www.wikidata.org/entity/Q16199	Leko provincija	IT-LC	lt
http://www.wikidata.org/entity/Q16199	Leko province	IT-LC	lv
http://www.wikidata.org/entity/Q16199	Леко	IT-LC	mk
http://www.wikidata.org/entity/Q16199	लेक्को प्रांत	IT-LC	mr
http://www.wikidata.org/entity/Q16199	Wilayah Lecco	IT-LC	ms
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	nl
http://www.wikidata.org/entity/Q16199	Prowincja Lecco	IT-LC	pl
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	pt
http://www.wikidata.org/entity/Q16199	Provincia Lecco	IT-LC	ro
http://www.wikidata.org/entity/Q16199	Лекко	IT-LC	ru
http://www.wikidata.org/entity/Q16199	ලෙක්කෝ පළාත	IT-LC	si
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	sk
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	sl
http://www.wikidata.org/entity/Q16199	Provinca e Lekos	IT-LC	sq
http://www.wikidata.org/entity/Q16199	Леко	IT-LC	sr
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	sv
http://www.wikidata.org/entity/Q16199	லெக்கோ மாகாணம்	IT-LC	ta
http://www.wikidata.org/entity/Q16199	లెకో ప్రావిన్స్	IT-LC	te
http://www.wikidata.org/entity/Q16199	เลกโก	IT-LC	th
http://www.wikidata.org/entity/Q16199	Lecco ili	IT-LC	tr
http://www.wikidata.org/entity/Q16199	Провінція Лекко	IT-LC	uk
http://www.wikidata.org/entity/Q16199	صوبہ لیکو	IT-LC	ur
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	uz
http://www.wikidata.org/entity/Q16199	Lecco	IT-LC	vi
http://www.wikidata.org/entity/Q16199	萊科省	IT-LC	zh
http://www.wikidata.org/entity/Q16197	مقاطعة لتشه	IT-LE	ar
http://www.wikidata.org/entity/Q16197	Lesse əyaləti	IT-LE	az
http://www.wikidata.org/entity/Q16197	правінцыя Лечэ	IT-LE	be
http://www.wikidata.org/entity/Q16197	Лече	IT-LE	bg
http://www.wikidata.org/entity/Q16197	লেসে-র প্রদেশ	IT-LE	bn
